position,name,type,isnumeric,format,vallab,varlab
31,com_cd33,byte,1,%11.0g,COM_CD33,What proportion of the primary school children in this com-munity receive food u
32,com_cd34,byte,1,%13.0g,COM_CD34,Is the food given already cooked and is eaten at school; or is it given as ratio
33,com_cd35,byte,1,%8.0g,COM_CD35,Is the nearest government primary school electrified?
34,com_cd36a,int,1,%8.0g,,What is the distance to the nearest government secondary school serving this com
35,com_cd36b,byte,1,%8.0g,COM_CD36B,What is the distance to the nearest government secondary school serving this com
36,com_cd37,byte,1,%8.0g,,"At the nearest government secondary school, how many teachers are there?(NUMBER)"
37,com_cd38,int,1,%8.0g,,"At the nearest govern-ment secondary school, how many pupils are there who are r"
38,com_cd40a,int,1,%8.0g,,What is the distance to the nearest community day secondary school serving this
39,com_cd40b,byte,1,%8.0g,COM_CD40B,What is the distance to the nearest community day secondary school serving this
40,com_cd41,byte,1,%8.0g,,"At the nearest com-munity day second-ary school, how many teachers are there?(NU"
41,com_cd42,int,1,%8.0g,,"At the nearest com-munity day secondary school, how many pupils are there who ar"
42,com_cd43,byte,1,%8.0g,COM_CD43,Is the nearest community day secondary school electrified?
43,com_cd44,byte,1,%8.0g,,How many primary schools run by religious organiza-tions are there in this commu
44,com_cd45,byte,1,%8.0g,,How many second-ary schools run by religious organi-zations are there in this co
45,com_cd46,byte,1,%8.0g,,How many private primary schools are there in this community?(NUMBER)
46,com_cd47,byte,1,%8.0g,,How many private secondary schools are there in this community?(NUMBER)
47,com_cd48,byte,1,%8.0g,COM_CD48,"Is there a place in this community, to purchase common medicines such as pain ki"
48,com_cd49a,byte,1,%8.0g,,What is the distance to the nearest place where one can purchase common medicine
49,com_cd49b,byte,1,%8.0g,COM_CD49B,What is the distance to the nearest place where one can purchase common medicine
50,com_cd50,byte,1,%8.0g,COM_CD50,Is there a health clinic (Chipatala) in this com-munity?
51,com_cd51a,int,1,%8.0g,,What is the distance to the nearest place where there is a health clinic (Chipat
52,com_cd51b,byte,1,%8.0g,COM_CD51B,What is the distance to the nearest place where there is a health clinic (Chipat
53,com_cd52,byte,1,%19.0g,COM_CD52,"Is there a nurse, midwife or medical assistant permanently working at this healt"
54,com_cd54,byte,1,%8.0g,COM_CD54,Is this health facility electrified?
55,com_cd55,byte,1,%8.0g,COM_CD55,Is there a village health clinic in this community?
56,com_cd56,byte,1,%8.0g,COM_CD56,Does the village health clinic have a Health Surveillance Assistant (HSA)?
57,com_cd57,byte,1,%8.0g,COM_CD57,Is the HSA…
58,com_cd58,byte,1,%8.0g,COM_CD58,Does the HSA live in this community?
59,com_cd59,byte,1,%8.0g,COM_CD59,Does the HSA have a drug box?
60,com_cd60a,int,1,%8.0g,,What is the distance to the nearest health facility where there is a medical doc
61,com_cd60b,byte,1,%8.0g,COM_CD60B,What is the distance to the nearest health facility where there is a medical doc
62,com_cd61,byte,1,%19.0g,COM_CD61,Is the nearest doctor at a .
63,com_cd62,byte,1,%8.0g,COM_CD62,Are there any groups or programs in this community providing insecticide-treated
64,com_cd63,long,1,%12.0g,,What is the cost of these treated bed nets (SINGLE BED SIZE)(MK)
65,com_cd64,byte,1,%8.0g,COM_CD64,Are there any groups working in this community to provide support and care to pe
66,com_cd65a,byte,1,%8.0g,COM_CD65A,What sort of support do they provide?  Do they provide: [medical care & medicine
67,com_cd65b,byte,1,%8.0g,COM_CD65B,What sort of support do they provide?  Do they provide: [cash grants?]
68,com_cd65c,byte,1,%8.0g,COM_CD65C,What sort of support do they provide?  Do they provide: [food or other in-kind g
69,com_cd65e,byte,1,%8.0g,COM_CD65E,What sort of support do they provide?  Do they provide: [support & care for orph
70,com_cd65f,byte,1,%8.0g,COM_CD65F,What sort of support do they provide?  Do they provide: [other - (specify)/NUMER
71,com_cd66,byte,1,%8.0g,COM_CD66,"Is there a commercial bank in this community (NBM, Savings Bank, Stanbic, etc.)?"
72,com_cd67a,int,1,%8.0g,,What is the distance to the nearest place where there is a commercial bank? (NUM
73,com_cd67b,byte,1,%8.0g,COM_CD67B,What is the distance to the nearest place where there is a commercial bank? (UNI
74,com_cd68,byte,1,%8.0g,COM_CD68,"Is there a micro-finance institution in this community (SACCO, FINCA, etc.)?"
75,com_cd69a,int,1,%8.0g,,What is the distance to the nearest place where there is a micro finance institu
76,com_cd69b,byte,1,%8.0g,COM_CD69B,What is the distance to the nearest place where there is a micro finance institu
77,com_cd70,byte,1,%8.0g,COM_CD70,Is a resident of this community currently the Member of Parliament for the const
78,com_cd71,byte,1,%8.0g,COM_CD71,Did the MP for this area visit the community in the past three months to speak a
